Date,Instrument,Open,High,Low,Close,Volume
2013-05-19,LTC-INR,172.7128020321,172.8515513781,172.7128020321,172.8515513781,12.0
2013-05-22,LTC-INR,174.041498646,174.8417825781,165.2485094,166.00836109,15.2
2013-05-23,LTC-INR,166.00836109,183.708749622056,166.00836109,169.978458099547,591.51500649
2013-05-24,LTC-INR,169.978458099547,194.930559550493,161.719045366858,161.915394182387,3400.87367743
2013-05-25,LTC-INR,161.915394182387,186.254992905214,160.564766360705,170.143518,822.32759471
2013-05-26,LTC-INR,170.143518,184.951004203212,170.143518,176.772533803084,1318.8916205
2013-05-27,LTC-INR,176.772533803084,176.772533803084,175.20252049701,175.217495344802,7.39
2013-05-28,LTC-INR,175.217495344802,176.393967894295,166.30181763,170.846918908217,146.0524107
2013-05-29,LTC-INR,170.846918908217,172.535683038834,166.926666567592,169.870318653546,475.552
2013-05-30,LTC-INR,169.870318653546,171.761653930882,158.592260846733,170.774690209297,1114.1512827
2013-05-31,LTC-INR,170.774690209297,172.225761874483,153.19125136,167.499142895914,565.49625273
2013-06-01,LTC-INR,167.499142895914,167.758142896126,159.840125504764,160.804000985242,91.55635379
2013-06-02,LTC-INR,160.804000985242,160.856016869999,152.493774372822,154.899939128773,493.3338981
2013-06-03,LTC-INR,154.899939128773,160.378685250787,147.43261879242,147.639555086509,340.86436009
2013-06-04,LTC-INR,147.639555086509,165.698815701124,147.310981976389,160.068729127208,131.1893
2013-06-05,LTC-INR,160.068729127208,167.33921019078,156.064604540133,159.033706924409,196.831594
2013-06-06,LTC-INR,159.033706924409,159.75922296,159.023385963397,159.75922296,5.4625
2013-06-07,LTC-INR,159.75922296,160.22722565,147.63034215345,149.330436137026,71.0161
2013-06-08,LTC-INR,149.330436137026,149.39966142905,146.347079541872,147.433944910888,250.268163
2013-06-09,LTC-INR,147.433944910888,147.981232731812,131.351104765945,132.239265344469,1003.081837
2013-06-10,LTC-INR,132.239265344469,145.88208911463,132.239265344469,145.88208911463,247.1795995
2013-06-11,LTC-INR,145.88208911463,148.387659074139,133.763907362419,141.001245572831,234.0876169
2013-06-12,LTC-INR,141.001245572831,145.62897164226,133.647166201248,136.2612814,146.32753163
2013-06-13,LTC-INR,136.2612814,147.295045135581,130.098070500954,139.299599813668,59.5578
2013-06-14,LTC-INR,139.299599813668,139.299599813668,126.687504693748,130.403136237826,122.21647664
2013-06-15,LTC-INR,130.403136237826,130.403136237826,122.667773577212,124.884079918263,51.69370866
2013-06-16,LTC-INR,124.884079918263,124.884079918263,120.495999356081,123.724823046187,79.37706695
2013-06-17,LTC-INR,123.724823046187,149.89728082,119.294978385029,149.89728082,20.43564986
2013-06-18,LTC-INR,149.89728082,151.77361927,127.35117151545,139.350942019932,105.65180713
2013-06-19,LTC-INR,139.350942019932,145.699646224227,139.350942019932,140.197731588431,183.57142857
2013-06-20,LTC-INR,140.197731588431,145.985229304355,129.140506801096,130.806950128769,124.53349285
2013-06-21,LTC-INR,130.806950128769,176.514311843818,123.5809744,175.657284045,6281.27166651
2013-06-22,LTC-INR,175.657284045,226.24824544,167.394865692647,176.918150444801,6520.17772614
2013-06-23,LTC-INR,176.918150444801,202.613802793033,171.392292577947,178.259117481,1745.64608576
2013-06-24,LTC-INR,178.259117481,181.029651975574,148.608728723709,172.165749415926,2417.67860967
2013-06-25,LTC-INR,172.165749415926,172.165749415926,149.1474275,164.06217025,293.19564184
2013-06-26,LTC-INR,164.06217025,1207.28954,133.774113945335,160.546307765922,14978.96247398
2013-06-27,LTC-INR,160.546307765922,176.46762920956,160.149533005096,167.202241952001,1663.78571102
2013-06-28,LTC-INR,167.202241952001,173.802311303111,140.26101195,140.26101195,1868.51569343
2013-06-29,LTC-INR,140.26101195,152.81721046235,137.59945122,137.59945122,368.97744094
2013-06-30,LTC-INR,137.59945122,174.469570853536,137.55144942,154.837763909978,3068.73643589
2013-07-01,LTC-INR,154.837763909978,189.887468846213,154.471006990976,158.255021232,10055.55474455
2013-07-02,LTC-INR,158.255021232,186.2851673592,158.255021232,160.036973233247,1048.9741585
2013-07-03,LTC-INR,160.036973233247,183.878239243493,153.816266698985,155.595255897219,1067.71609358
2013-07-04,LTC-INR,155.595255897219,162.526063435575,148.544512540223,160.115098797091,350.36690481
2013-07-05,LTC-INR,160.115098797091,160.674448642346,139.535756114369,140.023213600743,3386.73915879
2013-07-06,LTC-INR,140.023213600743,166.513442574038,137.594962316267,164.165891038498,4796.21544284
2013-07-07,LTC-INR,164.165891038498,172.11684065746,145.054430368959,148.445360850607,11016.71660438
2013-07-08,LTC-INR,148.445360850607,161.214094540016,148.11321770479,160.798318269881,588.5415145
2013-07-09,LTC-INR,160.798318269881,161.213512739783,159.27500452145,159.68626567009,3.5
2013-07-10,LTC-INR,159.68626567009,168.724379324703,145.18382956,167.979876789955,2340.14502083
2013-07-11,LTC-INR,167.979876789955,167.979876789955,152.648573256966,162.124425125593,536.95518726
2013-07-12,LTC-INR,162.124425125593,179.463998669077,151.087356454045,159.215292941505,507.13331055
2013-07-13,LTC-INR,159.215292941505,160.213638905982,155.140991535894,160.161001027637,292.72386097
2013-07-14,LTC-INR,160.161001027637,160.179077332317,155.23956476213,155.257085617101,8.1132
2013-07-15,LTC-INR,155.257085617101,185.773059743183,155.219542779195,185.728137813587,420.29061209
2013-07-16,LTC-INR,185.728137813587,185.728137813587,166.112190728622,182.321681350918,1161.82348362
2013-07-17,LTC-INR,182.321681350918,191.401986882968,167.190313862526,167.190313862526,719.01528212
2013-07-18,LTC-INR,167.190313862526,172.6994312,154.137620412753,164.759484670048,1171.22679808
2013-07-19,LTC-INR,164.759484670048,172.699165044538,155.625570649632,166.307110471203,2133.46519892
2013-07-20,LTC-INR,166.307110471203,177.669597344939,166.30675550141,166.463207437407,21.0
2013-07-21,LTC-INR,166.463207437407,179.030940899185,164.256042811246,168.371085627358,741.05274908
2013-07-22,LTC-INR,168.371085627358,172.8896596,161.103996941257,170.878422741595,655.28893194
2013-07-23,LTC-INR,170.878422741595,170.938184348245,161.954231753504,162.010872287388,23.9
2013-07-24,LTC-INR,162.010872287388,174.860659051293,160.114183394,168.35459920775,83.0
2013-07-25,LTC-INR,168.35459920775,183.552957928704,160.917808811903,174.179417005554,1283.71204644
2013-07-26,LTC-INR,174.179417005554,182.581218164784,173.991983165009,174.201548893592,177.67857327
2013-07-28,LTC-INR,174.224946617452,174.25921884123,156.53809965,168.97623886,235.58261194
2013-07-29,LTC-INR,168.97623886,169.66368276,156.56889265,157.2058599,151.27
2013-07-30,LTC-INR,157.2058599,185.530663926791,157.2058599,183.529683155085,671.0
2013-07-31,LTC-INR,183.529683155085,184.433894587005,160.65003766,180.730347891558,1034.82967212
2013-08-01,LTC-INR,180.730347891558,180.965487270543,171.83254788,179.0210276608,19.30789474
2013-08-02,LTC-INR,179.0210276608,180.1719953696,157.984351696978,163.00421344108,1037.81162536
2013-08-03,LTC-INR,163.00421344108,179.612682212742,163.00421344108,179.612682212742,5.2231404
2013-08-04,LTC-INR,179.612682212742,187.195308581516,165.251155,165.311771345,41.33314656
2013-08-05,LTC-INR,165.311771345,165.311771345,152.29148,160.821375958507,2053.30183752
2013-08-06,LTC-INR,160.821375958507,161.8892632,160.51521992,161.8892632,222.2415
2013-08-07,LTC-INR,161.8892632,170.269414211948,157.00204016,160.684194014016,789.56432216
2013-08-08,LTC-INR,160.684194014016,160.684194014016,149.30092975,157.833034217963,201.59314305
2013-08-09,LTC-INR,157.833034217963,157.833034217963,149.010638777875,149.095298405707,296.33183693
2013-08-10,LTC-INR,149.095298405707,160.742380034545,139.712794968719,140.92512648,1481.13698119
2013-08-11,LTC-INR,140.92512648,151.556060121782,139.660105290833,139.660105290833,2514.79187698
2013-08-12,LTC-INR,139.660105290833,146.5468104,139.6600365,141.05130501,793.91788672
2013-08-13,LTC-INR,141.05130501,151.82362096,140.4406933,151.82362096,31.3923529
2013-08-14,LTC-INR,151.82362096,152.23967568,143.25293268,146.71484874,48.93
2013-08-15,LTC-INR,146.71484874,147.94258806,145.47918651,147.93453143,179.5
2013-08-17,LTC-INR,146.82960777,147.5895834,146.82960777,147.5895834,1.00024222
2013-08-18,LTC-INR,147.5895834,149.72079933,147.5895834,148.47830307,576.30844194
2013-08-19,LTC-INR,148.47830307,154.64256185,145.99331055,148.96181468,406.73847267
2013-08-20,LTC-INR,148.96181468,151.9702944,147.06823229,147.53782748,90.04268887
2013-08-21,LTC-INR,147.53782748,154.0594224,146.27140836,152.13367962,1057.92892462
2013-08-22,LTC-INR,152.13367962,177.377584752891,152.13367962,173.3524960002,594.47
2013-08-23,LTC-INR,173.3524960002,204.053996260826,157.5801954,183.456763370414,1395.53401528
2013-08-24,LTC-INR,183.456763370414,185.259510885555,153.096492518838,162.509079875401,85.64725594
2013-08-25,LTC-INR,162.509079875401,177.963390803552,146.602728722918,146.602728722918,4698.78000027
2013-08-26,LTC-INR,146.602728722918,175.727767684288,146.602728722918,159.461349182958,29.04683846
2013-08-27,LTC-INR,159.461349182958,189.550930372311,149.157606295698,172.234367799212,2044.43660099
2013-08-28,LTC-INR,172.234367799212,194.933302666082,154.229318924214,193.493099057366,1338.26241245
2013-08-29,LTC-INR,193.493099057366,193.493099057366,160.133193,190.071499634979,699.72356435
2013-08-30,LTC-INR,190.071499634979,192.559088692793,165.299598255834,181.358297605502,6392.20245477
2013-08-31,LTC-INR,181.358297605502,198.95244542323,159.254908119622,159.254908119622,1236.589
2013-09-01,LTC-INR,159.254908119622,191.823422404593,159.254908119622,180.569053178974,254.64256315
2013-09-02,LTC-INR,180.569053178974,193.51692173443,176.745138368129,181.527049269823,2088.84151441
2013-09-03,LTC-INR,181.527049269823,194.249083912664,178.33182004859,182.753250633168,2999.31748089
2013-09-04,LTC-INR,182.753250633168,213.097789683504,158.953097746927,206.846971406256,3754.33359176
