Date,Instrument,Open,High,Low,Close,Volume
2017-09-28,LINK-INR,4.042138755244,42.3418615385644,4.03196785880958,15.9341450539927,24355824.0
2017-09-29,LINK-INR,15.9341450539927,22.3458850208947,13.8332318820857,21.3559179325621,24583504.0
2017-09-30,LINK-INR,21.3559179325621,31.7507055841101,19.419587574335,29.6352849685388,47933316.0
2017-10-01,LINK-INR,29.6352849685388,29.7389914272293,24.5770585027925,29.072178517717,15140156.0
2017-10-02,LINK-INR,29.072178517717,29.2770233995061,23.1833704782771,23.2835685298861,5679011.0
2017-10-03,LINK-INR,23.2835685298861,24.3010853999829,19.0545090546677,22.543340758304,7920709.0
2017-10-04,LINK-INR,22.543340758304,23.1242021817841,21.5906668861617,21.9037393233598,892819.0
2017-12-30,LINK-INR,21.5103245265417,116.945068540857,21.5067204697557,116.925474384231,8.0
2018-01-03,LINK-INR,116.234619214952,116.234619214952,62.0173954204886,62.0173954204886,169.0
2018-01-04,LINK-INR,62.0173954204886,62.0173954204886,60.2952551351388,60.2952551351388,300.0
2018-01-05,LINK-INR,60.2952551351388,63.2562891811011,60.2117485754906,62.172729751527,2100.0
2018-01-07,LINK-INR,62.172729751527,68.5533095688033,62.1389090435983,67.326616049964,100.0
2018-01-08,LINK-INR,67.326616049964,94.8231431162583,64.4380975307843,85.0842863026872,18682.73971545
2018-01-09,LINK-INR,85.0842863026872,112.642110822203,65.5273029277209,108.82427665817,62003.58113219
2018-01-10,LINK-INR,108.82427665817,109.036981700094,64.4294159497228,81.4065790965743,150982.39638146
2018-01-11,LINK-INR,81.4065790965743,95.2664533821626,65.813145652032,72.6276839032187,56909.38209907
2018-01-12,LINK-INR,72.6276839032187,90.212129104777,65.1144047169902,68.9415373866967,106863.71120211
2018-01-13,LINK-INR,68.9415373866967,82.1975493433197,68.0363686990179,69.8532409163628,73994.8449791
2018-01-14,LINK-INR,69.8532409163628,72.8306270454159,60.6670554871037,66.5952241787443,27113.40518417
2018-01-15,LINK-INR,66.5952241787443,66.5952241787443,54.2095741297908,55.5524967651371,80801.56638328
2018-01-16,LINK-INR,55.5524967651371,55.9786855813932,33.9908643184192,45.9782850941276,187238.14746374
2018-01-17,LINK-INR,45.9782850941276,48.7925369033342,31.2170361035645,43.7788008798167,111059.07807804
2018-01-18,LINK-INR,43.7788008798167,54.3265202839404,43.6355328254094,48.7502541719279,43010.62900673
2018-01-19,LINK-INR,48.7502541719279,62.3812152390233,44.9344279696706,51.4539210860315,233229.75802074
2018-01-21,LINK-INR,51.4539210860315,79.6929354239873,51.4498447076356,55.8008952702686,153546.37983005
2018-01-22,LINK-INR,55.8008952702686,63.5603221876132,46.9492355926412,51.1929947129677,57693.82902195
2018-01-23,LINK-INR,51.1929947129677,54.9342622283553,47.8146175883371,52.4851040178991,4043.51646057
2018-01-24,LINK-INR,52.4851040178991,55.1484150953639,47.1003735526243,52.088605334422,19448.35185484
2018-01-25,LINK-INR,52.088605334422,55.2019476070852,47.7440268090316,48.7987599199387,22502.96411709
2018-01-26,LINK-INR,48.7987599199387,51.1328630916798,44.5787519663011,46.054712998448,18891.29408533
2018-01-27,LINK-INR,46.054712998448,53.2943039698394,44.6410998895259,51.3579087408107,67704.61148124
2018-01-28,LINK-INR,51.3579087408107,55.757060484109,46.6249180185352,48.3966959447762,81995.89424561
2018-01-29,LINK-INR,48.3966959447762,51.9861711039018,44.4499480265865,44.9593259815398,77085.7899328
2018-01-31,LINK-INR,45.0303522191261,45.0303522191261,35.5628446098068,39.2972911388736,23347.82466922
2018-02-01,LINK-INR,39.2972911388736,39.8781345145068,32.7754591862108,32.9498026656838,19404.66233403
2018-02-03,LINK-INR,30.6974646940871,35.7537975732932,29.211274601924,32.8024920415267,38172.2429877
2018-02-04,LINK-INR,32.8024920415267,34.6193963670639,25.3811581272034,27.2915209567595,64799.16663787
2018-02-06,LINK-INR,27.3688737027538,27.8068486977728,19.1156885714751,27.2829216997732,13462.19939735
2018-02-07,LINK-INR,27.2829216997732,28.0805451463913,23.0466686740486,23.088019277021,63096.12462195
2018-02-08,LINK-INR,24.1665945342335,28.1624176456227,24.1665945342335,26.5532975237611,21929.49310703
2018-02-09,LINK-INR,26.2424162537709,28.5052797344096,25.3649763722398,27.7417246549104,28847.60893207
2018-02-10,LINK-INR,27.7417246549104,30.5471011226853,25.9998906852018,27.1373453395481,17859.58699218
2018-02-12,LINK-INR,27.1505465330113,33.4424262862671,26.9948380086009,31.9790924649341,5968.39057143
2018-02-13,LINK-INR,31.9790924649341,39.6679980703908,31.5233781252724,36.3951314921156,20929.16124877
2018-02-14,LINK-INR,36.3951314921156,38.7522702668737,34.3943802464519,36.7667460591517,28155.44012839
2018-02-15,LINK-INR,36.7667460591517,37.0505166561821,33.0680324153909,35.9115744476159,9247.53500023
2018-02-16,LINK-INR,35.9115744476159,45.2009195001254,34.8221114245673,41.8024643266747,16796.49472645
2018-02-17,LINK-INR,41.8024643266747,44.7577035797216,40.9324836158576,43.6720379477697,30911.29063573
2018-02-18,LINK-INR,42.5368882011574,49.5425557027474,37.1683571662961,47.6430750029598,68813.09658944
2018-02-19,LINK-INR,47.5500370986693,55.8261987228727,45.7946347046321,50.6635627771491,189383.59061655
2018-02-20,LINK-INR,50.7303899537322,52.8547806127881,44.9340832414007,45.1847501647301,66722.46939163
2018-02-21,LINK-INR,45.1847501647301,46.6192584410643,36.2373450827829,41.4898853040744,34326.07454239
