Date,Instrument,Open,High,Low,Close,Volume
2017-11-30,ADA-INR,5.72081455534649,8.42706429330137,5.55402910397253,7.72279941089128,74298821.0
2017-12-01,ADA-INR,7.72279941089128,8.57992499116271,7.31375239747069,8.54034761696037,136078750.0
2017-12-02,ADA-INR,8.54034761696037,8.94989869929818,8.35323916021417,8.54415457545375,103099756.0
2017-12-03,ADA-INR,8.54415457545375,9.01922340158928,8.09777552374887,8.57580848729354,92113102.0
2017-12-04,ADA-INR,8.57580848729354,9.333313808257,8.18412559705918,8.87669623953681,20485972.0
2017-12-05,ADA-INR,8.87669623953681,8.94279143696712,8.18406647595767,8.3176401308969,13246281.0
2017-12-06,ADA-INR,8.3176401308969,8.91234228103103,7.43360596174331,7.68607437232251,17682590.0
2017-12-07,ADA-INR,7.68607437232251,8.87440375996623,6.68752051249507,6.79884162370195,16220195.0
2017-12-08,ADA-INR,6.79884162370195,7.93607263509476,6.45419347312289,6.49176969046112,5706726.0
2018-02-26,ADA-INR,6.51983858669604,24.8621479944611,6.51983858669604,21.9618806430232,639200.0
2018-02-27,ADA-INR,21.9618806430232,22.9707364663239,20.996127571901,21.9837494425904,5713400.0
2018-02-28,ADA-INR,21.9837494425904,22.746792068608,20.2118375847572,20.3241423737646,2463400.0
2018-03-01,ADA-INR,20.3241423737646,22.0050513022457,19.1295351047986,21.0852212324317,2672100.0
2018-03-02,ADA-INR,21.0852212324317,22.2376745833154,19.7715239170625,20.4476507668884,1904600.0
2018-03-03,ADA-INR,20.4476507668884,21.2074909780491,20.1649600562613,20.8213477897717,1060200.0
2018-03-04,ADA-INR,20.8213477897717,21.402634447778,20.0377235438321,21.3678933443908,775400.0
2018-03-05,ADA-INR,21.3678933443908,22.1748298043098,20.5412403958545,20.7556055313179,1357000.0
2018-03-06,ADA-INR,20.7556055313179,20.7556055313179,19.2207758273817,19.7102314775554,706200.0
2018-03-07,ADA-INR,19.7102314775554,20.3754279205286,16.8018679404193,17.5644347033052,1626400.0
2018-03-08,ADA-INR,17.5644347033052,18.091998637615,15.5273723207789,16.1200029121421,1945200.0
2018-03-09,ADA-INR,16.1200029121421,16.2166820151593,13.5813067666289,15.564722728654,4280400.0
2018-03-10,ADA-INR,15.564722728654,16.3556948266053,14.1237257301771,14.3961368173614,1030200.0
2018-03-11,ADA-INR,14.3961368173614,16.1144679985197,13.9281565486732,15.4088356915793,925200.0
2018-03-12,ADA-INR,15.4088356915793,16.8014166257132,14.1595883451464,15.6403758242152,1619400.0
2018-03-13,ADA-INR,15.6403758242152,15.9294578993887,14.0218899361163,15.0853290277598,2704600.0
2018-03-14,ADA-INR,15.0853290277598,15.932247404914,13.4349063223871,13.8950179017849,1143200.0
2018-03-15,ADA-INR,13.8950179017849,14.2162086887435,12.3814742186308,12.6812347479919,1903600.0
2018-03-16,ADA-INR,12.6812347479919,13.1019514953175,12.0934775514302,12.5318140281521,1845000.0
2018-03-17,ADA-INR,12.5318140281521,12.6748709317895,11.0733366316642,11.0733366316642,3179400.0
2018-03-18,ADA-INR,11.0733366316642,11.6932795656505,9.33900897753284,11.256800711921,12118400.0
2018-03-19,ADA-INR,11.256800711921,13.3639463900271,11.0417219796216,13.3162761623978,5031400.0
2018-03-20,ADA-INR,13.3162761623978,14.8522523741036,11.8545758957293,14.0686078071979,3009600.0
2018-03-21,ADA-INR,14.0686078071979,15.3570522446029,13.1074519158904,13.4315601607856,4461800.0
2018-03-22,ADA-INR,13.4315601607856,14.314652795138,12.4191517346324,13.6706384715147,1882800.0
2018-03-23,ADA-INR,13.6706384715147,13.889505433446,12.2311103035189,12.9190571395978,3762400.0
2018-03-24,ADA-INR,12.9190571395978,14.2741925788751,12.4339393812954,12.9048088216023,1918400.0
2018-03-25,ADA-INR,12.9048088216023,13.3357564412666,12.350087213542,12.5188067783088,2197200.0
2018-03-26,ADA-INR,12.5188067783088,12.7711805931619,10.464714309985,11.4921639651634,2080800.0
2018-03-27,ADA-INR,11.4921639651634,11.5645532344022,10.3771771886631,10.6528694388289,1767400.0
2018-03-28,ADA-INR,10.6528694388289,11.5162745515519,10.3275685110805,11.0290984448052,2151400.0
2018-03-29,ADA-INR,11.0290984448052,11.0781274867022,9.64954376883957,9.98703453649533,2205200.0
2018-03-30,ADA-INR,9.98703453649533,10.3880735316679,9.1301065804624,9.9870345412679,2500200.0
2018-03-31,ADA-INR,9.9870345412679,11.0571317661746,9.77745302768311,10.5240972698584,1440200.0
2018-04-01,ADA-INR,10.5240972698584,11.3132669169024,9.54074010127918,9.84774471557838,4268000.0
2018-04-02,ADA-INR,9.84774471557838,10.6414426923963,9.84774471557838,10.5252068169192,743600.0
2018-04-03,ADA-INR,10.5252068169192,11.7909429610453,10.4257752591598,11.7256827925263,2231600.0
2018-04-04,ADA-INR,11.7256827925263,12.1730096090789,9.9927192442236,10.1680335731482,4499000.0
2018-04-05,ADA-INR,10.1680335731482,10.3361911352204,9.48334237268281,10.1812708598497,1938200.0
2018-04-06,ADA-INR,10.1812708598497,10.1887100625621,9.44819323712546,9.81343054523681,1164000.0
2018-04-07,ADA-INR,9.81343054523681,10.5180956762824,9.79416705626883,10.1053271489521,1991600.0
2018-04-08,ADA-INR,10.1053271489521,10.8410680458468,10.0825488001536,10.5916464146433,784400.0
2018-04-09,ADA-INR,10.5916464146433,11.2799816151846,9.99100407974186,10.3157137371537,1626600.0
2018-04-10,ADA-INR,10.3157137371537,10.9682719265287,10.0946212738747,10.6952366768715,1333600.0
2018-04-11,ADA-INR,10.6952366768715,11.6076647761086,10.2936006933297,11.5764700448751,2139600.0
2018-04-12,ADA-INR,11.5764700448751,15.1788057853717,11.3045684693094,15.1788057853717,8952800.0
