Date,Instrument,Open,High,Low,Close,Volume
2015-08-07,ETH-INR,1780.97208433953,1781.28221915424,136.346747247162,176.237876851415,48807.5529429
2015-08-08,ETH-INR,176.237876851415,185.848447415376,43.6369492351907,57.7005372333212,413131.23522292
2015-08-09,ETH-INR,57.7005372333212,65.6713093289944,41.2912994713843,44.8858735299923,407000.55576556
2015-08-10,ETH-INR,44.8858735299923,48.1252563393954,37.4948510032265,45.2809214148792,560367.18296531
2015-08-11,ETH-INR,45.2809214148792,73.9057844916322,42.020018832981,69.1617160931624,1439568.67409199
2015-08-12,ETH-INR,69.1617160931624,86.9508014568286,51.4384457535575,78.571637534235,1630432.96241728
2015-08-13,ETH-INR,78.571637534235,136.441343960589,75.0784788639073,119.124754369157,2050859.66483168
2015-08-14,ETH-INR,119.124754369157,153.035719266457,113.947943389414,118.352065059656,1760581.81581575
2015-08-15,ETH-INR,118.352065059656,126.910088068488,100.179317440734,109.021981268274,785113.54318642
2015-08-16,ETH-INR,109.021981268274,112.249654184798,70.0255830781427,103.975761643268,1499400.1626932
2015-08-17,ETH-INR,103.975761643268,104.974425401536,76.4870482596111,79.2131983110703,767840.28278851
2015-08-18,ETH-INR,79.2131983110703,87.9913202271946,64.8092349679777,74.9006774872501,921287.28407712
2015-08-19,ETH-INR,74.9006774872501,88.0317673523685,70.7610940259634,81.3343360178993,659695.12422923
2015-08-20,ETH-INR,81.3343360178993,102.576569269604,80.0454525276316,96.8319579985283,1240718.58082231
2015-08-21,ETH-INR,96.8319579985283,111.373923012048,88.2206582137834,91.6248047668462,823032.00373393
2015-08-22,ETH-INR,91.6248047668462,102.119355458407,89.0635219408909,90.8596017949423,396765.41334979
2015-08-23,ETH-INR,90.8596017949423,96.2007701612174,85.5821781798462,89.1810296622695,767787.44080978
2015-08-24,ETH-INR,89.1810296622695,95.3102716377408,81.4463764627111,82.3883788754265,380188.37928428
2015-08-25,ETH-INR,82.3883788754265,84.8646336267746,73.7113080849283,76.1632872596645,698107.25116739
2015-08-26,ETH-INR,76.1632872596645,82.8940829555621,70.0064186934884,77.8184056718559,499516.21798121
2015-08-27,ETH-INR,77.8184056718559,81.2108304136071,74.2953621343718,76.343619343125,331328.36205362
2015-08-28,ETH-INR,76.343619343125,82.4784466797671,74.4183203848224,77.8547114412579,222265.66898864
2015-08-29,ETH-INR,77.8547114412579,82.7654737648225,75.6801901855776,78.4092497566329,190946.59822403
2015-08-30,ETH-INR,78.4092497566329,95.3694095349517,76.9834952771943,88.2503479566804,649336.455158
2015-08-31,ETH-INR,88.2503479566804,96.2640393138517,79.3938931554707,90.3993552957195,683759.92045995
2015-09-01,ETH-INR,90.3993552957195,95.2828151897906,88.4542132369638,89.3412327169212,363363.81780409
2015-09-02,ETH-INR,89.3412327169212,93.1973072605544,83.369057963436,86.3802952953546,399503.24738334
2015-09-03,ETH-INR,86.3802952953546,90.5019963728259,78.837538542668,82.8887991617634,361126.89285405
2015-09-04,ETH-INR,82.8887991617634,90.9782330438309,81.4962654777608,85.8402217964426,233087.18428626
2015-09-05,ETH-INR,85.8402217964426,92.6322455257688,84.1787420335741,88.7657567723661,158707.52154313
2015-09-06,ETH-INR,88.7657567723661,95.4069938491099,86.0601593939064,86.5342824305604,177206.30316835
2015-09-07,ETH-INR,86.5342824305604,91.8092179558287,82.3585964656027,83.1804152813651,246529.03580126
